series,iso3,window_start,window_end,first_value,last_value,abs_change,pct_change,annual_change,relative_annual_change,n_obs,r_squared,classification,confidence,comparison_year,rank,of_n,percentile,regional_median,gap_to_median,target_value,target_source,projected_2030,required_annual_change,gap_to_target,year_target_met,status,rationale,computed_at
SH_DYN_MORT,CUB,2015,2024,6.142654785,8.5594206,2.416765814999999,39.343995382934395,0.27501944235757575,3.840568967404629,10,0.9766141763775121,declining,high,2024,3,19,88.9,12.90476204,-4.34534144,25.0,absolute,10.209537254145454,2.740096566666667,-16.4405794,2015,target_achieved,"Cuba's under-five mortality rate rose from 6.1 in 2015 to 8.6 in 2024; the fitted trend since 2015 is +0.28 per year, classified as declining. It is already below the SDG target of 25.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_MORT,DOM,2015,2024,34.88273723,30.63366565,-4.249071579999995,-12.181015360072406,-0.49260696345454524,-1.470166168719223,10,0.897120903095675,improving,high,2024,19,19,0.0,12.90476204,17.728903610000003,25.0,absolute,27.678023869272728,-0.9389442750000002,5.633665650000001,2036,off_track,"Dominican Republic's under-five mortality rate fell from 34.9 in 2015 to 30.6 in 2024; the fitted trend since 2015 is -0.49 per year, classified as improving. At this pace it would reach 27.7 by 2030, missing the target of 25.0 per 1,000 live births; meeting it would require -0.94 per year.",2026-09-10T19:30:38+00:00
SH_DYN_MORT,ECU,2015,2024,15.34110987,12.88352614,-2.4575837299999996,-16.019595393198234,-0.26225811624242423,-1.8927245453052108,10,0.9570783067336125,improving,high,2024,9,19,55.6,12.90476204,-0.021235899999998864,25.0,absolute,11.309977442545456,2.01941231,-12.11647386,2015,target_achieved,"Ecuador's under-five mortality rate fell from 15.3 in 2015 to 12.9 in 2024; the fitted trend since 2015 is -0.26 per year, classified as improving. It is already below the SDG target of 25.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_MORT,GTM,2015,2024,28.06701375,20.50853434,-7.55847941,-26.930116175968312,-0.8370808095151516,-3.483330610763566,10,0.9960685808285537,improving,high,2024,17,19,11.1,12.90476204,7.603772300000001,25.0,absolute,15.486049482909092,0.7485776099999999,-4.491465659999999,2019,target_achieved,"Guatemala's under-five mortality rate fell from 28.1 in 2015 to 20.5 in 2024; the fitted trend since 2015 is -0.84 per year, classified as improving. It is already below the SDG target of 25.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_MORT,HND,2015,2024,20.3491927,14.95500381,-5.394188890000001,-26.508122309933214,-0.5943212209696972,-3.4005694683236505,10,0.9958969502668131,improving,high,2024,13,19,33.3,12.90476204,2.0502417699999995,25.0,absolute,11.389076484181816,1.6741660316666669,-10.04499619,2015,target_achieved,"Honduras's under-five mortality rate fell from 20.3 in 2015 to 15.0 in 2024; the fitted trend since 2015 is -0.59 per year, classified as improving. It is already below the SDG target of 25.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_MORT,MEX,2015,2024,16.58374586,13.05224287,-3.53150299,-21.29496568394711,-0.39042632854545456,-2.63896403604786,10,0.9998028985921235,improving,high,2024,11,19,44.4,12.90476204,0.147480830000001,25.0,absolute,10.709684898727273,1.991292855,-11.94775713,2015,target_achieved,"Mexico's under-five mortality rate fell from 16.6 in 2015 to 13.1 in 2024; the fitted trend since 2015 is -0.39 per year, classified as improving. It is already below the SDG target of 25.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_MORT,NIC,2015,2024,17.17390936,11.23939039,-5.934518969999999,-34.5554343254086,-0.4604345757575757,-3.17136500691593,10,0.8002445214167223,improving,high,2024,7,19,66.7,12.90476204,-1.665371649999999,25.0,absolute,8.476782935454546,2.293434935,-13.76060961,2015,target_achieved,"Nicaragua's under-five mortality rate fell from 17.2 in 2015 to 11.2 in 2024; the fitted trend since 2015 is -0.46 per year, classified as improving. It is already below the SDG target of 25.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_MORT,PAN,2015,2024,17.13542819,15.27656878,-1.858859409999999,-10.848047620337868,-0.2503979235757577,-1.5737609860408979,10,0.892561753405917,improving,high,2024,14,19,27.8,12.90476204,2.3718067400000002,25.0,absolute,13.774181238545454,1.62057187,-9.72343122,2015,target_achieved,"Panama's under-five mortality rate fell from 17.1 in 2015 to 15.3 in 2024; the fitted trend since 2015 is -0.25 per year, classified as improving. It is already below the SDG target of 25.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_MORT,PER,2015,2024,16.61967335,12.90476204,-3.7149113099999997,-22.35249292670364,-0.407249692060606,-2.7663377079718257,10,0.9994457679678662,improving,high,2024,10,19,50.0,12.90476204,0.0,25.0,absolute,10.461263887636363,2.0158729933333333,-12.09523796,2015,target_achieved,"Peru's under-five mortality rate fell from 16.6 in 2015 to 12.9 in 2024; the fitted trend since 2015 is -0.41 per year, classified as improving. It is already below the SDG target of 25.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_MORT,PRY,2015,2024,21.91430734,16.30819792,-5.606109419999999,-25.58196037420364,-0.6191251294545455,-3.258941190383908,10,0.9985753707867137,improving,high,2024,16,19,16.7,12.90476204,3.4034358800000017,25.0,absolute,12.593447143272728,1.4486336799999997,-8.691802079999999,2015,target_achieved,"Paraguay's under-five mortality rate fell from 21.9 in 2015 to 16.3 in 2024; the fitted trend since 2015 is -0.62 per year, classified as improving. It is already below the SDG target of 25.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_MORT,SLV,2015,2024,14.58128554,10.04707887,-4.53420667,-31.096069393618087,-0.5013652819393941,-4.1429307563719835,10,0.9916687659744954,improving,high,2024,5,19,77.8,12.90476204,-2.8576831699999996,25.0,absolute,7.038887178363636,2.492153521666667,-14.95292113,2015,target_achieved,"El Salvador's under-five mortality rate fell from 14.6 in 2015 to 10.0 in 2024; the fitted trend since 2015 is -0.50 per year, classified as improving. It is already below the SDG target of 25.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_MORT,URY,2015,2024,8.87357029,7.446746997,-1.426823293,-16.07947248254682,-0.1530000234,-1.9793580477497519,10,0.7118679689070823,improving,medium,2024,2,19,94.4,12.90476204,-5.458015043,25.0,absolute,6.5287468566,2.925542167166667,-17.553253003000002,2015,target_achieved,"Uruguay's under-five mortality rate fell from 8.9 in 2015 to 7.4 in 2024; the fitted trend since 2015 is -0.15 per year, classified as improving. It is already below the SDG target of 25.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_MORT,VEN,2015,2024,19.12,24.2,5.079999999999998,26.569037656903756,0.277090909090909,1.1695547403803352,10,0.27272727272727293,declining,low,2024,18,19,5.6,12.90476204,11.29523796,25.0,absolute,25.862545454545455,0.13333333333333344,-0.8000000000000007,2015,target_achieved,"Venezuela's under-five mortality rate rose from 19.1 in 2015 to 24.2 in 2024; the fitted trend since 2015 is +0.28 per year, classified as declining. It is already below the SDG target of 25.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,ARG,2015,2024,6.795675871,5.07134737,-1.7243285010000005,-25.37390737481217,-0.1667522790787879,-2.7806327593653344,10,0.9549035871707201,improving,high,2024,5,19,77.8,6.994412157,-1.9230647870000004,12.0,absolute,4.070833695527273,1.1547754383333333,-6.92865263,2015,target_achieved,"Argentina's neonatal mortality rate fell from 6.8 in 2015 to 5.1 in 2024; the fitted trend since 2015 is -0.17 per year, classified as improving. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,BOL,2015,2024,12.83486848,7.341500732,-5.493367748000001,-42.80034311656616,-0.6141427718363637,-6.332393731643163,10,0.9815084496171943,improving,high,2024,13,19,33.3,6.994412157,0.3470885749999999,12.0,absolute,3.656644100981818,0.7764165446666667,-4.658499268,2016,target_achieved,"Bolivia's neonatal mortality rate fell from 12.8 in 2015 to 7.3 in 2024; the fitted trend since 2015 is -0.61 per year, classified as improving. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,BRA,2015,2024,9.527105986,7.124973242,-2.402132744,-25.21366664262908,-0.26767642429696964,-3.0366808605216318,10,0.8244881141510735,improving,high,2024,11,19,44.4,6.994412157,0.13056108500000008,12.0,absolute,5.518914696218182,0.8125044596666666,-4.875026758,2015,target_achieved,"Brazil's neonatal mortality rate fell from 9.5 in 2015 to 7.1 in 2024; the fitted trend since 2015 is -0.27 per year, classified as improving. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,CHL,2015,2024,5.232216739,4.677838756,-0.5543779830000002,-10.595470536756757,-0.08586665732121214,-1.778847121093597,10,0.7142784236555809,improving,medium,2024,4,19,83.3,6.994412157,-2.3165734010000003,12.0,absolute,4.162638812072727,1.2203602073333333,-7.322161244,2015,target_achieved,"Chile's neonatal mortality rate fell from 5.2 in 2015 to 4.7 in 2024; the fitted trend since 2015 is -0.09 per year, classified as improving. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,COL,2015,2024,8.45005963,6.263539624,-2.1865200060000003,-25.875793801942677,-0.24208963984242426,-3.3085784387682664,10,0.9988615494998732,improving,high,2024,8,19,61.1,6.994412157,-0.7308725330000003,12.0,absolute,4.8110017849454545,0.9560767293333333,-5.736460376,2015,target_achieved,"Colombia's neonatal mortality rate fell from 8.5 in 2015 to 6.3 in 2024; the fitted trend since 2015 is -0.24 per year, classified as improving. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,CRI,2015,2024,6.19633458,7.302549522,1.1062149419999994,17.852730960825543,0.12540883957575752,1.9304699639787446,10,0.8308484960510448,declining,high,2024,12,19,38.9,6.994412157,0.30813736499999944,12.0,absolute,8.055002559454545,0.782908413,-4.697450478,2015,target_achieved,"Costa Rica's neonatal mortality rate rose from 6.2 in 2015 to 7.3 in 2024; the fitted trend since 2015 is +0.13 per year, classified as declining. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,CUB,2015,2024,2.573757566,4.255370494,1.6816129280000003,65.33688138364468,0.21826881731515152,6.464238112801028,10,0.970166930392481,declining,high,2024,2,19,94.4,6.994412157,-2.739041663,12.0,absolute,5.564983397890909,1.2907715843333334,-7.744629506,2015,target_achieved,"Cuba's neonatal mortality rate rose from 2.6 in 2015 to 4.3 in 2024; the fitted trend since 2015 is +0.22 per year, classified as declining. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,DOM,2015,2024,24.36447709,21.24212299,-3.1223541000000026,-12.815190280777752,-0.3631563767878789,-1.5565878400381683,10,0.9066110476206299,improving,high,2024,19,19,0.0,6.994412157,14.247710833,12.0,absolute,19.063184729272727,-1.5403538316666665,9.242122989999999,2050,off_track,"Dominican Republic's neonatal mortality rate fell from 24.4 in 2015 to 21.2 in 2024; the fitted trend since 2015 is -0.36 per year, classified as improving. At this pace it would reach 19.1 by 2030, missing the target of 12.0 per 1,000 live births; meeting it would require -1.54 per year.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,ECU,2015,2024,7.266765755,6.994412157,-0.2723535979999996,-3.7479341867130214,-0.005214517006060537,-0.07374309352249343,10,0.025218371181354265,stagnating,low,2024,10,19,50.0,6.994412157,0.0,12.0,absolute,6.963125054963637,0.8342646404999999,-5.005587843,2015,target_achieved,"Ecuador's neonatal mortality rate fell from 7.3 in 2015 to 7.0 in 2024; the fitted trend since 2015 is -0.01 per year, classified as stagnating. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,GTM,2015,2024,12.99112825,9.453338708,-3.5377895419999987,-27.23235021561733,-0.39264794561818195,-3.533427220064764,10,0.9968574381946467,improving,high,2024,17,19,11.1,6.994412157,2.4589265510000002,12.0,absolute,7.097451034290909,0.4244435486666666,-2.5466612919999996,2018,target_achieved,"Guatemala's neonatal mortality rate fell from 13.0 in 2015 to 9.5 in 2024; the fitted trend since 2015 is -0.39 per year, classified as improving. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,HND,2015,2024,11.46885254,8.399319126,-3.0695334140000003,-26.764084752980878,-0.3414421475272728,-3.470999976268415,10,0.996706983844561,improving,high,2024,15,19,22.2,6.994412157,1.4049069689999998,12.0,absolute,6.350666240836363,0.600113479,-3.600680874,2015,target_achieved,"Honduras's neonatal mortality rate fell from 11.5 in 2015 to 8.4 in 2024; the fitted trend since 2015 is -0.34 per year, classified as improving. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,MEX,2015,2024,8.473206934,8.232530116,-0.24067681800000074,-2.840445416649147,-0.028464516684848517,-0.32059657622460236,10,0.040221555225431284,stagnating,low,2024,14,19,27.8,6.994412157,1.2381179589999993,12.0,absolute,8.061743015890908,0.6279116473333334,-3.7674698840000005,2015,target_achieved,"Mexico's neonatal mortality rate fell from 8.5 in 2015 to 8.2 in 2024; the fitted trend since 2015 is -0.03 per year, classified as stagnating. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,NIC,2015,2024,10.51290658,5.309939304,-5.202967275999999,-49.49123476373553,-0.4460575599151515,-5.2808217536019955,10,0.8682151558923213,improving,high,2024,7,19,66.7,6.994412157,-1.684472853,12.0,absolute,2.6335939445090912,1.1150101159999999,-6.690060696,2015,target_achieved,"Nicaragua's neonatal mortality rate fell from 10.5 in 2015 to 5.3 in 2024; the fitted trend since 2015 is -0.45 per year, classified as improving. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,PAN,2015,2024,7.278577134,5.295360721,-1.983216413,-27.247309144199555,-0.1734924766848485,-2.4607696582384144,10,0.4862792890699625,improving,low,2024,6,19,72.2,6.994412157,-1.6990514360000004,12.0,absolute,4.254405860890909,1.1174398798333334,-6.704639279,2015,target_achieved,"Panama's neonatal mortality rate fell from 7.3 in 2015 to 5.3 in 2024; the fitted trend since 2015 is -0.17 per year, classified as improving. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,PER,2015,2024,8.180243963,6.516554961,-1.6636890020000008,-20.337889793079768,-0.18348703450303033,-2.486043493376437,10,0.9978675383784412,improving,high,2024,9,19,55.6,6.994412157,-0.47785719600000043,12.0,absolute,5.415632753981818,0.9139075065000001,-5.483445039,2015,target_achieved,"Peru's neonatal mortality rate fell from 8.2 in 2015 to 6.5 in 2024; the fitted trend since 2015 is -0.18 per year, classified as improving. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,PRY,2015,2024,11.7166821,8.589267443,-3.127414656999999,-26.69198182820032,-0.3456854320969698,-3.4325276664333666,10,0.99702391752685,improving,high,2024,16,19,16.7,6.994412157,1.5948552860000005,12.0,absolute,6.515154850418182,0.5684554261666666,-3.4107325569999993,2015,target_achieved,"Paraguay's neonatal mortality rate fell from 11.7 in 2015 to 8.6 in 2024; the fitted trend since 2015 is -0.35 per year, classified as improving. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,SLV,2015,2024,6.402684209,4.335062829,-2.0676213800000003,-32.29304011423251,-0.22920052387878787,-4.364673517178444,10,0.9878890219646097,improving,high,2024,3,19,88.9,6.994412157,-2.6593493280000002,12.0,absolute,2.959859685727273,1.2774895285,-7.664937171,2015,target_achieved,"El Salvador's neonatal mortality rate fell from 6.4 in 2015 to 4.3 in 2024; the fitted trend since 2015 is -0.23 per year, classified as improving. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,URY,2015,2024,4.987498727,4.048860776,-0.9386379510000005,-18.819813344886704,-0.11589483403636368,-2.532165674059819,10,0.9452127179670542,improving,high,2024,1,19,100.0,6.994412157,-2.9455513810000005,12.0,absolute,3.3534917717818176,1.3251898706666667,-7.951139224,2015,target_achieved,"Uruguay's neonatal mortality rate fell from 5.0 in 2015 to 4.0 in 2024; the fitted trend since 2015 is -0.12 per year, classified as improving. It is already below the SDG target of 12.0 per 1,000 live births.",2026-09-10T19:30:38+00:00
SH_DYN_NMRT,VEN,2015,2024,14.64771723,15.02096878,0.3732515500000009,2.548189210230958,0.021414650606060667,0.14291439940816933,10,0.2987769130992153,stagnating,low,2024,18,19,5.6,6.994412157,8.026556623000001,12.0,absolute,15.149456683636364,-0.5034947966666667,3.0209687800000005,,off_track,"Venezuela's neonatal mortality rate rose from 14.6 in 2015 to 15.0 in 2024; the fitted trend since 2015 is +0.02 per year, classified as stagnating. At this pace it would reach 15.1 by 2030, missing the target of 12.0 per 1,000 live births; meeting it would require -0.50 per year.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,ARG,2015,2024,28.0,44.0,16.0,57.14285714285714,1.4727272727272727,4.476374689140647,10,0.6965214621890373,declining,medium,2024,8,19,61.1,47.0,-3.0,,,,,,,no_numeric_target,"Argentina's tuberculosis incidence rose from 28.0 in 2015 to 44.0 in 2024; the fitted trend since 2015 is +1.47 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 8 of 19 countries in the region, below the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,BOL,2015,2024,123.0,114.0,-9.0,-7.317073170731707,-1.0242424242424242,-0.983902424824615,10,0.10195368694602994,improving,low,2024,17,19,11.1,47.0,67.0,,,,,,,no_numeric_target,"Bolivia's tuberculosis incidence fell from 123.0 in 2015 to 114.0 in 2024; the fitted trend since 2015 is -1.02 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 17 of 19 countries in the region, above the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,BRA,2015,2024,41.0,49.0,8.0,19.51219512195122,0.9939393939393941,2.189293819249767,10,0.943322109988777,declining,high,2024,11,19,44.4,47.0,2.0,,,,,,,no_numeric_target,"Brazil's tuberculosis incidence rose from 41.0 in 2015 to 49.0 in 2024; the fitted trend since 2015 is +0.99 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 11 of 19 countries in the region, above the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,CHL,2015,2024,18.0,19.0,1.0,5.555555555555555,0.12121212121212122,0.6734006734006734,10,0.06734006734006735,declining,low,2024,3,19,88.9,47.0,-28.0,,,,,,,no_numeric_target,"Chile's tuberculosis incidence rose from 18.0 in 2015 to 19.0 in 2024; the fitted trend since 2015 is +0.12 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 3 of 19 countries in the region, below the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,COL,2015,2024,33.0,49.0,16.0,48.484848484848484,1.8303030303030305,4.693084693084694,10,0.9274354281065692,declining,high,2024,11,19,44.4,47.0,2.0,,,,,,,no_numeric_target,"Colombia's tuberculosis incidence rose from 33.0 in 2015 to 49.0 in 2024; the fitted trend since 2015 is +1.83 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 11 of 19 countries in the region, above the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,CRI,2015,2024,12.0,9.3,-2.6999999999999993,-22.499999999999996,-0.15030303030303022,-1.5151515151515142,10,0.3600768113905666,improving,low,2024,1,19,100.0,47.0,-37.7,,,,,,,no_numeric_target,"Costa Rica's tuberculosis incidence fell from 12.0 in 2015 to 9.3 in 2024; the fitted trend since 2015 is -0.15 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 1 of 19 countries in the region, below the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,CUB,2015,2024,7.5,11.0,3.5,46.666666666666664,0.1842424242424243,2.4500322372662806,10,0.14513292125232433,declining,low,2024,2,19,94.4,47.0,-36.0,,,,,,,no_numeric_target,"Cuba's tuberculosis incidence rose from 7.5 in 2015 to 11.0 in 2024; the fitted trend since 2015 is +0.18 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 2 of 19 countries in the region, below the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,DOM,2015,2024,59.0,51.0,-8.0,-13.559322033898304,-0.7090909090909091,-1.4153511159499184,10,0.2610561244922479,improving,low,2024,13,19,33.3,47.0,4.0,,,,,,,no_numeric_target,"Dominican Republic's tuberculosis incidence fell from 59.0 in 2015 to 51.0 in 2024; the fitted trend since 2015 is -0.71 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 13 of 19 countries in the region, above the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,ECU,2015,2024,42.0,66.0,24.0,57.14285714285714,2.090909090909091,4.42052661925812,10,0.5196395594032821,declining,medium,2024,15,19,22.2,47.0,19.0,,,,,,,no_numeric_target,"Ecuador's tuberculosis incidence rose from 42.0 in 2015 to 66.0 in 2024; the fitted trend since 2015 is +2.09 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 15 of 19 countries in the region, above the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,GTM,2015,2024,23.0,28.0,5.0,21.73913043478261,0.5515151515151515,2.32706814985296,10,0.24577805478882855,declining,low,2024,4,19,83.3,47.0,-19.0,,,,,,,no_numeric_target,"Guatemala's tuberculosis incidence rose from 23.0 in 2015 to 28.0 in 2024; the fitted trend since 2015 is +0.55 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 4 of 19 countries in the region, below the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,HND,2015,2024,49.0,38.0,-11.0,-22.448979591836736,-1.393939393939394,-3.350815850815851,10,0.7842614006997569,improving,medium,2024,6,19,72.2,47.0,-9.0,,,,,,,no_numeric_target,"Honduras's tuberculosis incidence fell from 49.0 in 2015 to 38.0 in 2024; the fitted trend since 2015 is -1.39 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 6 of 19 countries in the region, below the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,MEX,2015,2024,25.0,28.0,3.0,12.0,0.36969696969696975,1.405691899988478,10,0.9318807913849236,declining,high,2024,4,19,83.3,47.0,-19.0,,,,,,,no_numeric_target,"Mexico's tuberculosis incidence rose from 25.0 in 2015 to 28.0 in 2024; the fitted trend since 2015 is +0.37 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 4 of 19 countries in the region, below the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,NIC,2015,2024,59.0,43.0,-16.0,-27.11864406779661,-1.490909090909091,-3.080390683696469,10,0.8172095284394747,improving,high,2024,7,19,66.7,47.0,-4.0,,,,,,,no_numeric_target,"Nicaragua's tuberculosis incidence fell from 59.0 in 2015 to 43.0 in 2024; the fitted trend since 2015 is -1.49 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 7 of 19 countries in the region, below the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,PAN,2015,2024,58.0,63.0,5.0,8.620689655172415,-0.32121212121212117,-0.6141723158931572,10,0.008632107506461015,improving,low,2024,14,19,27.8,47.0,16.0,,,,,,,no_numeric_target,"Panama's tuberculosis incidence rose from 58.0 in 2015 to 63.0 in 2024; the fitted trend since 2015 is -0.32 per year, classified as improving. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 14 of 19 countries in the region, above the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,PER,2015,2024,131.0,139.0,8.0,6.106870229007633,1.993939393939394,1.473717216511008,10,0.5596366324910941,declining,medium,2024,19,19,0.0,47.0,92.0,,,,,,,no_numeric_target,"Peru's tuberculosis incidence rose from 131.0 in 2015 to 139.0 in 2024; the fitted trend since 2015 is +1.99 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 19 of 19 countries in the region, above the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,PRY,2015,2024,55.0,81.0,26.0,47.27272727272727,2.5696969696969703,4.185174217747509,10,0.5983916493582575,declining,medium,2024,16,19,16.7,47.0,34.0,,,,,,,no_numeric_target,"Paraguay's tuberculosis incidence rose from 55.0 in 2015 to 81.0 in 2024; the fitted trend since 2015 is +2.57 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 16 of 19 countries in the region, above the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,SLV,2015,2024,53.0,116.0,63.0,118.86792452830188,2.7393939393939397,4.100889130829252,10,0.12834874995916543,declining,low,2024,18,19,5.6,47.0,69.0,,,,,,,no_numeric_target,"El Salvador's tuberculosis incidence rose from 53.0 in 2015 to 116.0 in 2024; the fitted trend since 2015 is +2.74 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 18 of 19 countries in the region, above the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,URY,2015,2024,33.0,47.0,14.0,42.42424242424242,1.4727272727272727,3.9272727272727272,10,0.7378819119025304,declining,medium,2024,10,19,50.0,47.0,0.0,,,,,,,no_numeric_target,"Uruguay's tuberculosis incidence rose from 33.0 in 2015 to 47.0 in 2024; the fitted trend since 2015 is +1.47 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 10 of 19 countries in the region, below the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_TBS_INCD,VEN,2015,2024,31.0,46.0,15.0,48.38709677419355,1.2727272727272727,2.8409090909090913,10,0.3912071535022353,declining,low,2024,9,19,55.6,47.0,-1.0,,,,,,,no_numeric_target,"Venezuela's tuberculosis incidence rose from 31.0 in 2015 to 46.0 in 2024; the fitted trend since 2015 is +1.27 per year, classified as declining. The UN sets no numeric 2030 target for this indicator; in 2024 it ranked 9 of 19 countries in the region, below the regional median of 47.0.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,ARG,2015,2021,16.2,13.4,-2.799999999999999,-17.283950617283946,-0.4012048192771082,-2.6791640686284355,4,0.7509904711595113,insufficient_data,low,2021,9,19,55.6,14.5,-1.0999999999999996,10.799999999999999,computed_from_2015,,,,,insufficient_data,"Argentina has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,BOL,2015,2021,17.1,19.9,2.799999999999997,16.374269005847935,0.4602409638554214,2.508125143626274,4,0.4814130563876535,insufficient_data,low,2021,19,19,0.0,14.5,5.399999999999999,11.4,computed_from_2015,,,,,insufficient_data,"Bolivia has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,BRA,2015,2021,16.1,14.5,-1.6000000000000014,-9.937888198757772,-0.2698795180722895,-1.7872815766376786,4,0.9942929613189603,insufficient_data,low,2021,10,19,50.0,14.5,0.0,10.733333333333334,computed_from_2015,,,,,insufficient_data,"Brazil has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
SH_DTH_NCOM,CHL,2015,2021,11.5,9.4,-2.0999999999999996,-18.260869565217387,-0.33975903614457825,-3.314722303849544,4,0.9939009148627705,insufficient_data,low,2021,1,19,100.0,14.5,-5.1,7.666666666666666,computed_from_2015,,,,,insufficient_data,"Chile has only 4 headline observation(s) for NCD mortality (30-70) since 2015, too few to assess a trend.",2026-09-10T19:30:38+00:00
